Open Time,BTCUSDT,ETHUSDT,BNBUSDT,BUSDUSDT,XRPUSDT,DOGEUSDT,ADAUSDT,MATICUSDT,DOTUSDT,LTCUSDT
2020-08-18 18:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-08-19 00:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-08-19 06:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-08-19 12:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-08-19 18:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-08-20 00:00:00,1.0049656999999999,1.0079755,1.0100349034,1.0,1.0,1.0,1.0,1.0,1.071479485,1.0
2020-08-20 06:00:00,0.99466625,0.9902085399999999,0.9974354254,1.0,0.9823274693000001,1.0,0.9733732489400001,1.0,1.024924438,1.0
2020-08-20 12:00:00,0.9947206499999999,0.9846625,0.9719237164,1.0,0.9861343978500001,1.0,0.96825271989,1.0,0.9715779910000001,1.0
2020-08-20 18:00:00,0.99157055,0.97919008,0.9684074791,0.9995996399999999,0.9795333933000001,0.9924410721124,0.94335907097,1.01871657753,1.0139490567,1.0
2020-08-21 00:00:00,0.9919547499999999,0.9840735399999999,0.9673843299999999,0.99919928,0.9752025755,1.006491445705,0.9471403847300001,1.0840336134,1.0257782143999998,1.0
2020-08-21 06:00:00,1.0032954499999998,1.00522702,0.9958314492999999,0.99929937,0.9991617772000001,0.9996826404322,0.9861351828799999,1.02215431626,1.0155636214000001,1.0
2020-08-21 12:00:00,1.00517225,1.01094484,1.0004423220999998,0.99919928,1.0059374115000002,0.9865266438033999,0.99740034679,1.0099312452200002,1.0015926942,1.0
2020-08-21 18:00:00,1.0189583999999998,1.0478284599999999,1.0126396891,0.99889901,1.02441323905,0.974466980227,1.02985662323,0.9461420932300001,0.9560047215000002,1.0
2020-08-22 00:00:00,1.0240771,1.0524910600000001,1.0260210496,0.9989991,1.0247275726,0.9833530481253998,1.0386009113,0.9553093965100001,0.9887714078000001,1.0016897
2020-08-22 06:00:00,1.01795455,1.0469941,1.0109508229,0.99929937,1.02294634915,0.967975534522,1.02544509051,0.9591291062100001,1.1972901003584575,0.9983103
2020-08-22 12:00:00,1.01453047,1.0469941,1.0109508229,0.99939946,1.01781457355,0.9896713886115999,1.02544509051,0.9809014515000001,1.3031202148584575,0.99391708
2020-08-22 18:00:00,1.00898207,1.05867018,1.0220622234999999,0.9995996399999999,0.99783730425,0.9904792129659999,1.02544509051,0.99885408709,1.3960075288584577,0.9825960899999999
2020-08-23 00:00:00,1.0164708699999998,1.04182556,1.0072915174,0.9994995499999999,1.01704480721,0.9803525576662,1.02544509051,0.97058823531,1.2997043183584576,1.0083338400000001
2020-08-23 06:00:00,1.0209879099999999,1.02835522,0.9923228865999999,0.9995996399999999,1.0255122369499998,0.9749417097304002,1.02544509051,0.96524064173,1.1720312693584576,1.01763264
2020-08-23 12:00:00,1.0116405499999999,1.04442322,1.0043870874999998,0.99929937,1.0094204548899999,0.9683381480023001,1.00021867923,0.96524064173,1.1807120338584576,0.99704244
2020-08-23 18:00:00,1.01028711,1.04653884,1.0060027053999998,0.99929937,1.0019427247300001,0.9729344596897,1.00914230771,0.96524064173,1.2466168993584574,0.99704244
2020-08-24 00:00:00,1.00965615,1.05138602,1.0218504900999998,0.99929937,1.00051315867,0.9788107569103,0.99584266911,0.96524064173,1.2438277728584575,0.99704244
2020-08-24 06:00:00,1.0184490499999999,1.09008312,1.0474334082999999,0.99929937,0.9976173710099999,0.9618800391757001,0.9678705259900001,1.0275022046400002,1.3018353363584574,1.02111957
2020-08-24 12:00:00,1.01451111,1.0799067199999999,1.0355717349999998,0.99929937,0.9895801028099999,0.9706072132657,0.9794540821900001,1.04577056741,1.3867626713584573,1.02292126
2020-08-24 18:00:00,1.01459195,1.07355986,1.0314705510999997,0.9993993199,0.9905761745099999,0.9682508762614,0.9902654013100001,1.04166950638,1.4441616233281316,1.01587829
2020-08-25 00:00:00,1.00743675,1.07355986,1.0314705510999997,0.9994992698,0.9839127983099999,0.9721199234413,1.00450888523,1.00475995711,1.5316462205281318,1.00031824
2020-08-25 06:00:00,1.0030885900000002,1.07355986,1.0314705510999997,0.9996991695999999,0.9813710981099998,0.9803234670859,1.01000034891,0.99171112656,1.5542748122281318,0.9983527600000001
2020-08-25 12:00:00,0.9701015700000001,1.1324427400000001,1.0314705510999997,0.9995992197,0.93819654201,1.0179084968335,1.11699808655,0.94846357388,1.6903619634281315,0.94086247
2020-08-25 18:00:00,0.95828415,1.1070753,1.0314705510999997,0.9991994201,0.9488442050099999,1.0034213878441,1.08653762395,0.9280609346500002,1.7443102474053631,0.9137008999999999
2020-08-26 00:00:00,0.9547872500000001,1.1011001,1.0314705510999997,0.9993993199,0.95578235961,1.0040613806107,1.07641273779,0.8848695551200001,1.673167933405363,0.92405034
2020-08-26 06:00:00,0.9531705500000001,1.10794279,1.0294600026999998,0.9994992698,0.9508020011099999,0.9996396124051,1.07641273779,0.8874536547500002,1.706472609605363,0.92097785
2020-08-26 12:00:00,0.9471015500000001,1.09351864,1.0384055532999998,0.9991994201,0.94434470871,0.9827084391826999,1.07641273779,0.8734256853300002,1.992615810605363,0.9120838
2020-08-26 18:00:00,0.9461283,1.09937449,1.0284361980999999,0.9991994201,0.94434470871,0.9962290163602999,1.07641273779,0.8656733864400001,1.9110225018053633,0.9175819399999999
2020-08-27 00:00:00,0.95556245,1.1100721900000001,1.0243456122999999,0.9996993196,0.94434470871,0.9991828361491,1.07641273779,0.9029582525300002,1.943005064205363,0.92954848
2020-08-27 06:00:00,0.958999,1.10903284,1.0396934161,0.9994993598,0.94434470871,1.0206513201811,1.07641273779,0.9210469499400002,2.106840985069895,0.93132729
2020-08-27 12:00:00,0.9475282500000001,1.0935693400000002,1.0203801066999998,0.9999992593,0.98174484621,1.0291473585427,1.09360298309,0.9424580611600002,2.106840985069895,0.91062841
2020-08-27 18:00:00,0.9358505700000002,1.0935693400000002,1.0707225709,0.9998992794,0.95916429371,1.0249145652371,1.06832321059,0.9247385208400001,2.0651213770698953,0.89292312
2020-08-28 00:00:00,0.9300864900000002,1.0935693400000002,1.0752717841,0.9995993397,0.95393178621,1.0201336404243,1.06286277973,0.9195703215800001,1.9852917810698953,0.88514603
2020-08-28 06:00:00,0.9239553300000002,1.1089728600000002,1.0585527307,0.9992994000000002,0.9422727762099999,1.0279258132489002,1.04253784264,0.9195703215800001,2.0360164410698953,0.86694433
2020-08-28 12:00:00,0.9237554100000002,1.1087194200000001,1.0585527307,0.9991994201,0.9403061962099999,1.0282747034928,1.042942319,0.9258235386800001,1.8731275890698953,0.877038
2020-08-28 18:00:00,0.9193420500000001,1.1129997400000002,1.0585527307,0.9991994201,0.9344064562100001,1.0351573564861,1.0478971544099998,0.93242415673,1.8650724370698955,0.87174296
2020-08-29 00:00:00,0.9210304500000002,1.1152807000000002,1.0667858572,0.9991994201,0.9398145512099999,1.0334446225615002,1.03626845906,0.93450856243,1.8580811730698952,0.8704192000000001
2020-08-29 06:00:00,0.9135424300000001,1.1204339800000003,1.060612159,0.9991994201,0.9388329208299999,1.0349670527167,1.03626845906,0.9279079443800001,1.879923208069895,0.8666133900000001
2020-08-29 12:00:00,0.9184996800000002,1.1315571800000002,1.0719092011,0.99929936,0.94523640049,1.0381070649118,1.03626845906,0.9348559633800001,1.8998708435698952,0.8666133900000001
2020-08-29 18:00:00,0.9150007700000002,1.12296838,1.0522001512,0.9990994802,0.9426199249299999,1.0387096935148998,1.06278551966,0.9563948222800001,1.8342559825698954,0.8666133900000001
2020-08-30 00:00:00,0.9248315300000004,1.1375834200000001,1.0530578641000001,0.9991994201,0.94936767769,1.0371555460648,1.06415709176,0.9779336811800002,1.8030036900698956,0.8666133900000001
2020-08-30 06:00:00,0.9258435200000003,1.1455245400000003,1.0603186102,0.99929936,0.95301697255,1.0356778925869001,1.0541903344999999,0.9814076906800001,1.8101214370698953,0.8666133900000001
2020-08-30 12:00:00,0.9288834400000003,1.19401606,1.0894212217,0.9994992398,0.9718142838099998,1.0318737208672,1.06141394756,0.96507984603,1.7975906135698954,0.8666133900000001
2020-08-30 18:00:00,0.9343810500000003,1.20826502,1.0834355781999998,0.9993992999,0.9743619047499998,1.0369040305792,1.0741238490199998,0.96507984603,1.7618523460698954,0.8814703500000002
2020-08-31 00:00:00,0.9309753600000003,1.1914816600000002,1.0765463548,0.99929936,0.9727093938699999,1.0294528843183,1.0596766229,0.96507984603,1.7295106012698955,0.8682953100000002
2020-08-31 06:00:00,0.9296315700000003,1.1899891800000002,1.0797730978000002,0.9988996004,0.97267496656,1.0290127322185,1.0550132777599999,0.96507984603,1.7348528932698954,0.8796482700000001
2020-08-31 12:00:00,0.9319604900000005,1.1899891800000002,1.0806188538000001,0.9990994802,0.97267496656,1.0161225635814999,1.0550132777599999,0.96507984603,1.6097542222698953,0.8598857100000002
2020-08-31 18:00:00,0.9271659800000003,1.18924911,1.0890856068,0.9989995403,0.97267496656,1.0205792891035,1.0550132777599999,0.96507984603,1.6333196658698956,0.8538588300000002
2020-09-01 00:00:00,0.9386241400000003,1.2488932700000002,1.0873481298,0.9989995403,0.97267496656,1.008488977832,1.0550132777599999,0.96507984603,1.5506328574698953,0.8781065100000002
2020-09-01 06:00:00,0.9445049000000004,1.2843892200000002,1.0932270533,0.9983999009,0.97267496656,1.0141415908940001,1.0550132777599999,0.96507984603,1.6026905250698955,0.8734812300000002
2020-09-01 12:00:00,0.9514616400000002,1.30198644,1.0696240258,0.998299961,0.97267496656,1.0116921252338,1.0550132777599999,0.96507984603,1.5904626122698955,0.8680149900000002
2020-09-01 18:00:00,0.9486903200000003,1.3033021200000001,1.0607114123,0.9973008419999999,0.97267496656,1.0099649379093,1.0550132777599999,0.96507984603,1.6430545090698954,0.8680149900000002
2020-09-02 00:00:00,0.9430836900000003,1.3068106000000002,1.0771434851000001,0.9971010422000001,0.97267496656,1.0195934772722,1.0550132777599999,0.96507984603,1.6338242156698952,0.8680149900000002
2020-09-02 06:00:00,0.9430836900000003,1.2743845700000003,1.0372008421000003,0.9969012424,0.9081172003599999,1.051507495281,1.0550132777599999,0.96507984603,1.7319443120698954,0.8680149900000002
2020-09-02 12:00:00,0.9473977100000003,1.2743845700000003,1.0548863541000002,0.9980998024000001,0.88990525216,1.0619074914220001,1.06464098396,0.96507984603,1.7267207376698956,0.8785315100000001
2020-09-02 18:00:00,0.9445162300000002,1.2512999300000005,1.0630766349000003,0.9978001624,0.9006431212599998,1.0503898837553998,1.05657204924,0.96507984603,1.6816377290698954,0.8760134700000001
2020-09-03 00:00:00,0.9535206500000004,1.2734399300000003,1.0456358011000002,0.998099683,0.8810930191599999,1.0503898837553998,1.08279608708,0.96507984603,1.6234142165698953,0.8945284700000001
2020-09-03 06:00:00,0.9593188700000003,1.3010411300000004,1.0244518201000004,0.9979000026,0.86888644456,1.0503898837553998,1.0972834925999997,0.96507984603,1.5869183489698955,0.9057855900000003
2020-09-03 12:00:00,1.0014562100000004,1.3671068900000003,1.0734001872000003,0.9978001624,0.84662740358,1.0866054259649998,1.14853956656,0.96507984603,1.7015844194698952,0.9465185900000002
2020-09-03 18:00:00,1.0468268100000002,1.4501410980234206,1.120044786760637,0.9969016033000001,0.8796941372100001,1.137397636941,1.24389970416,1.05331571739,1.5547241714698952,1.038319793124786
2020-09-04 00:00:00,1.0351221300000004,1.4244395780234207,1.1118378347606368,0.9976004826000001,0.8626901153700001,1.1362148046306,1.2186842831599998,1.0569922120300002,1.5891650915698952,1.005378293124786
2020-09-04 06:00:00,1.0295895900000003,1.3996505380234208,1.0656428507606368,0.9970014432000001,0.8380326825700001,1.1097750235745998,1.20282149104,1.03906930066,1.4553743096698952,0.9539895531247863
2020-09-04 12:00:00,1.0295895900000003,1.4415485780234207,1.1068258299606368,0.9976004826000001,0.8545883874500002,1.1140184053178999,1.20282149104,1.0588304593500002,1.3699706915698953,0.9858330031247861
2020-09-04 18:00:00,1.0295895900000003,1.4352752780234208,1.088836410760637,0.9976004826000001,0.84844004057,1.1003631877386,1.20282149104,1.0459627281100001,1.3370001099698954,0.9715583531247862
2020-09-05 00:00:00,1.0253520700000003,1.448278118023421,1.1048385947606367,0.9979998422,0.85500468177,1.0952159882075998,1.20282149104,1.02344419844,1.3706031547698951,0.9880291031247862
2020-09-05 06:00:00,1.0079717700000002,1.5464837780234209,1.165800602760637,0.9983992018000001,0.87476265065,1.0519839400863,1.20282149104,1.08732329281,1.4764444963698953,1.007794003124786
2020-09-05 12:00:00,0.9985765100000004,1.606061118023421,1.209108057160637,0.9983992018000001,0.8889486801700001,1.0370156214293997,1.20282149104,1.09927190039,1.5996648267698954,1.026021633124786
2020-09-05 18:00:00,1.0021927100000003,1.6500070654857943,1.2436257116664182,0.9983992018000001,0.90118132865,1.0369030776800998,1.2368464564000001,1.10432708052,1.65398143927466,1.0262412431247863
2020-09-06 00:00:00,0.9973789500000003,1.6994440254857945,1.2436257116664182,0.9984990417,0.9150151091300001,1.0210344090288,1.2661962356799998,1.13236035215,1.7267539320746597,1.0339275931247862
2020-09-06 06:00:00,1.0119564500000002,1.5536936254857945,1.2436257116664182,0.9988984013000001,0.89663411377,1.0449311984634997,1.18723753744,1.09651452941,1.39484912527466,1.019652943124786
2020-09-06 12:00:00,1.0059186700000002,1.5807756254857943,1.2436257116664182,0.9983992018000001,0.9077483336900001,1.0357026110208998,1.20230202592,1.09651452941,1.4421672044746598,1.019652943124786
2020-09-06 18:00:00,1.0109646900000004,1.5625568254857944,1.2605658816664183,0.9983992018000001,0.8986853959700002,1.0451187713789998,1.2030812236,1.09651452941,1.39927771447466,1.019652943124786
2020-09-07 00:00:00,1.0033638100000002,1.6155883054857945,1.1783924396664183,0.9983992018000001,0.9171096397300001,1.0275994610712997,1.25840425888,1.09651452941,1.5674843096746598,1.019652943124786
2020-09-07 06:00:00,1.0033638100000002,1.6466587454857942,1.1675910386664183,0.9983992018000001,0.9183404090500001,1.0275994610712997,1.2634690437999998,1.09651452941,1.62549483847466,1.019652943124786
2020-09-07 12:00:00,0.9896718100000003,1.5786090654857943,1.0973178939278283,0.9982993519,0.8992448365700001,1.0061683432696997,1.21957424116,1.09651452941,1.5205652024746599,1.019652943124786
2020-09-07 18:00:00,0.9686668100000002,1.5786090654857943,1.0566797781278283,0.9982993519,0.8907786354900001,0.9930380105320996,1.21957424116,1.09651452941,1.4766782824746598,1.019652943124786
2020-09-08 00:00:00,0.9832778100000003,1.5386562654857943,1.0650543504278285,0.9983992018000001,0.8872728077300002,1.0153746685224998,1.21957424116,1.09651452941,1.4155128536746597,1.019652943124786
2020-09-08 06:00:00,1.0077118100000002,1.4901325854857943,1.1057079651278283,0.9982993519,0.8872728077300002,1.0272598835004996,1.21957424116,1.09651452941,1.3621216022746598,1.019652943124786
2020-09-08 12:00:00,0.9900918100000001,1.5400401054857944,1.0229128413278283,0.9978001024,0.8872728077300002,1.0179403657240997,1.21957424116,1.09651452941,1.4062288153746596,1.019652943124786
2020-09-08 18:00:00,0.9933458100000003,1.5062922654857942,1.0132260288278283,0.9979998022000001,0.8872728077300002,1.0187327133892996,1.21957424116,1.09651452941,1.3745217364746598,1.019652943124786
2020-09-09 00:00:00,0.9971148100000002,1.5035245854857944,1.0197167991278284,0.9976005124000001,0.8872728077300002,1.0285427321012997,1.21957424116,1.09651452941,1.3677755494746595,1.019652943124786
2020-09-09 06:00:00,0.9910858100000002,1.5516911454857945,1.0290763941278285,0.9974010322000001,0.8872728077300002,1.0128089713208996,1.21957424116,1.1144119372099999,1.4268849974746598,1.019652943124786
2020-09-09 12:00:00,0.9910858100000002,1.5698596254857944,1.0407084117278282,0.9971018119000001,0.8872728077300002,1.0128089713208996,1.21957424116,1.2307450879099997,1.51628803757466,1.019652943124786
2020-09-09 18:00:00,0.9910858100000002,1.5663777054857944,1.0653393831278284,0.9972015520000002,0.8796178773300002,1.0124810717297996,1.21957424116,1.1961434328299998,1.50995947167466,1.019652943124786
2020-09-10 00:00:00,0.9910858100000002,1.5635207454857942,1.0562801658278285,0.9970020718000001,0.9073670000300001,1.0175088654599995,1.21957424116,1.21821690245,1.5002578122746597,1.019652943124786
2020-09-10 06:00:00,0.9833005600000003,1.5635207454857942,1.0917029679278285,0.9969023317000001,0.8984975854800001,1.0113152065169997,1.21957424116,1.21404084063,1.4912636802746595,1.019652943124786
2020-09-10 12:00:00,0.9884505100000003,1.5635207454857942,1.0887340173278284,0.9971018119000001,0.9008897512300001,1.0199498957492996,1.21957424116,1.2438698536300001,1.5463527387746596,1.019652943124786
2020-09-10 18:00:00,0.9875043100000003,1.5635207454857942,1.0690875744278285,0.9971018119000001,0.8943756998800002,1.0229374253570997,1.21957424116,1.2158305814099999,1.5294566193746597,1.019652943124786
2020-09-11 00:00:00,0.9825263100000001,1.5381117254857943,1.1098083426278285,0.9974010322000001,0.8832981323300002,1.0092749423945997,1.21957424116,1.1949502723099998,1.5734636223746599,1.019652943124786
2020-09-11 06:00:00,0.9794986600000003,1.5396413654857941,1.1221064151278284,0.9972015520000002,0.8851014572800001,1.0069432119689996,1.21957424116,1.1949502723099998,1.5919015929746596,1.019652943124786
2020-09-11 12:00:00,0.9837071600000001,1.5585494154857942,1.0677424047278286,0.9972015520000002,0.8895913683800001,1.0118252725475996,1.19482057186,1.1949502723099998,1.5512352675746595,1.019652943124786
2020-09-11 18:00:00,0.9923512100000002,1.5877400454857944,1.0324719681278285,0.9972015520000002,0.8925355723800001,1.0185289975211997,1.17527820136,1.1949502723099998,1.5069070455746598,1.019652943124786
2020-09-12 00:00:00,0.9895696100000002,1.5763102354857943,0.9876112116278284,0.9969022420000002,0.8882296740300001,1.0090199093792995,1.1794472404,1.1955176750899998,1.4696717436746596,1.019028043124786
2020-09-12 06:00:00,0.9860945100000003,1.5758003554857942,0.9973560067114162,0.9966029320000003,0.88596294287,1.0090199093792995,1.18895786071,1.1926806611899998,1.5227763510746595,1.016528443124786
2020-09-12 12:00:00,0.9860945100000003,1.5892696854857942,0.9832547703114163,0.9967027020000002,0.89035016447,1.0090199093792995,1.18192260733,1.1858718278299998,1.6593171528746598,1.021111043124786
2020-09-12 18:00:00,0.9860945100000003,1.6478633954857942,1.028546151911416,0.9968024720000002,0.9049376762900001,1.0192336146170997,1.16615842846,1.1904110500699998,1.6669405998746594,1.058188443124786
2020-09-13 00:00:00,0.9860945100000003,1.647056085485794,1.0570670738000483,0.9968024720000002,0.91941550757,1.0177848621010996,1.16029571731,1.19665248065,1.7279281758746596,1.056105443124786
2020-09-13 06:00:00,0.9667626000000002,1.6233041754857942,0.9999104134000483,0.9966029320000003,0.8954320294900001,1.0075711568632995,1.10970109099,1.1325359665099999,1.6398205926746596,1.025901943124786
2020-09-13 12:00:00,0.9621237600000002,1.678583385485794,1.0362295998000484,0.9966029320000003,0.8790165086700001,1.0044563389538996,1.09827649795,1.11891829979,1.6284989628746593,1.021111043124786
2020-09-13 18:00:00,0.9675010200000003,1.6478678654857941,1.0672580882000484,0.9968024720000002,0.8854145401700002,1.0079695638051995,1.10830216123,1.11891829979,1.4960284844746594,1.0123415531247861
2020-09-14 00:00:00,0.9679585800000002,1.6539324354857945,1.0348735374000484,0.9968024720000002,0.8875715907900001,1.0015950527347997,1.10935135855,1.11891829979,1.5420274764746595,1.0275277431247862
2020-09-14 06:00:00,0.9802410900000001,1.6366113254857944,1.1202506782000483,0.9969020624000001,0.8960169923700001,1.0035508686313996,1.11529681003,1.11891829979,1.5052944684746594,1.0099887631247861
2020-09-14 12:00:00,1.0001337900000002,1.5985659654857942,1.0484718298000484,0.9966030218000003,0.8998923714500001,1.0105048807081995,1.13150107975,1.1328768612900002,1.4706132140746595,0.9941609031247862
2020-09-14 18:00:00,0.9990224400000003,1.6011837654857943,1.0318121238000484,0.9966030218000003,0.8980643624500001,1.0087301588760995,1.12648824811,1.12171001209,1.4847107468746594,0.9924497831247863
2020-09-15 00:00:00,1.0055575500000002,1.5900581154857942,1.0318121238000484,0.9968023822000001,0.9028903062100002,1.0157928273915997,1.1211256840300001,1.14627708033,1.5314046876746592,0.9836802931247861
2020-09-15 06:00:00,0.9969978300000002,1.5820793954857941,1.0318121238000484,0.9966030218000003,0.8956513905700002,1.0055066845279996,1.1177449371100001,1.15465221723,1.4567804236746595,0.9774774831247862
2020-09-15 12:00:00,0.9945773100000003,1.6183231554857942,1.0318121238000484,0.9967027020000002,0.8879090503300001,0.9954986519255995,1.1177449371100001,1.1887111072900003,1.4567804236746595,0.9562104031247862
2020-09-15 18:00:00,0.9937005500000001,1.6350445154857942,1.0318121238000484,0.9969020624000001,0.8802752475700001,1.0000252532439997,1.1177449371100001,1.1418103406500002,1.4567804236746595,0.9415929031247862
2020-09-16 00:00:00,0.9924521100000002,1.6445935154857942,1.0256437325000483,0.9967027020000002,0.8730032364100001,0.9981155933127995,1.1177449371100001,1.13064349145,1.4287028282746594,0.9349663031247861
2020-09-16 06:00:00,1.0041591100000002,1.6326254354857943,1.0350237970000484,0.9967027020000002,0.8798049184900002,1.0033494760871995,1.1256921497599999,1.13064349145,1.4213807448746594,0.9355510031247861
2020-09-16 12:00:00,1.01720563,1.6122966754857941,0.9981694665000485,0.9967027020000002,0.8843273134900002,0.9979387729487996,1.1144437872400001,1.13064349145,1.4518221624746592,0.9460756031247861
2020-09-16 18:00:00,1.0092209500000002,1.629640045485794,1.0030935247000483,0.9967027020000002,0.8931188493700002,0.9920683368639998,1.11664455382,1.13064349145,1.4516780269746594,0.9308734031247861
2020-09-17 00:00:00,1.0080562300000002,1.607261045485794,1.0130786319000484,0.9967027020000002,0.9146816287300001,0.9951096471247995,1.10319542472,1.13064349145,1.3999045553746596,0.941398003124786
2020-09-17 06:00:00,1.0080562300000002,1.607261045485794,1.0436199697000483,0.9967027020000002,0.8925038036500001,0.9875063714727995,1.10967545965,1.13064349145,1.4190169226746594,0.9472450031247862
2020-09-17 12:00:00,1.00960091,1.6006748954857941,1.0628215135000483,0.9966030318000002,0.8898402499000003,0.9875063714727995,1.10674110421,1.13064349145,1.3976560415746593,0.9423725031247862
2020-09-17 18:00:00,1.00232095,1.6336056454857941,1.0424403267000484,0.9965033616000002,0.8954514698000001,0.9818469037767995,1.10013880447,1.13064349145,1.3976560415746593,0.9521175031247862
2020-09-18 00:00:00,1.0035657100000004,1.617790495485794,1.0424403267000484,0.9966030318000002,0.8978664252000002,0.9814931870457996,1.10013880447,1.13064349145,1.3839450735746595,0.9421776031247862
2020-09-18 06:00:00,0.9988921100000001,1.616825645485794,1.0629217721000483,0.9966030318000002,0.8989673607500004,0.9875063714727995,1.10013880447,1.13064349145,1.3892144895746594,0.9421776031247862
2020-09-18 12:00:00,1.01203339,1.5814198454857942,1.0144438621000484,0.9967027020000002,0.8774103324000002,0.9998510853846996,1.10013880447,1.13064349145,1.3500740015746593,0.9421776031247862
2020-09-18 18:00:00,1.0029281500000002,1.612756495485794,1.0423346939000484,0.9965033616000002,0.8901598763500002,0.9884260349733996,1.0963753635500002,1.13064349145,1.379383489574659,0.9421776031247862
2020-09-19 00:00:00,1.00187935,1.5925785454857941,1.0181561005000483,0.9968023722000001,0.8833411787500002,0.9921046889757996,1.0932189292300003,1.13064349145,1.3467183535746592,0.9421776031247862
2020-09-19 06:00:00,1.02067631,1.5870830954857942,1.0349894417000485,0.9966030318000002,0.8813168779000002,0.9843229208937996,1.0724593035100003,1.13064349145,1.3617925535746593,0.9421776031247862
2020-09-19 12:00:00,1.01415161,1.5870830954857942,1.0270330283000484,0.9968023722000001,0.8813168779000002,0.9843229208937996,1.0781651655500002,1.13064349145,1.3350784495746593,0.9421776031247862
2020-09-19 18:00:00,1.01527546,1.5870830954857942,1.0223776399000484,0.9967027020000002,0.8813168779000002,0.9843229208937996,1.0905481001900001,1.13064349145,1.3350784495746593,0.9421776031247862
2020-09-20 00:00:00,1.00360289,1.605041935485794,1.0325473291000482,0.9968023722000001,0.8813168779000002,0.9843229208937996,1.0849636394700002,1.13064349145,1.3349156521746592,0.9421776031247862
2020-09-20 06:00:00,1.00349278,1.610973295485794,1.0271016973000484,0.9971013828000002,0.8815641510100002,0.9843229208937996,1.0849636394700002,1.13064349145,1.3527148345746591,0.9427652131247861
2020-09-20 12:00:00,0.99835037,1.638611785485794,1.0666116539000485,0.9967027020000002,0.8914197506800001,0.9843229208937996,1.0849636394700002,1.13064349145,1.418674914474659,0.9648985231247862
2020-09-20 18:00:00,1.0006817900000002,1.6456140854857941,1.0557316649000483,0.9967027020000002,0.8918083227100002,0.9843229208937996,1.0849636394700002,1.11837611201,1.4079845518746592,0.9619604731247862
2020-09-21 00:00:00,1.0042735600000001,1.631403535485794,1.0561337923000482,0.9963041008000002,0.8904306582400001,0.9843229208937996,1.0849636394700002,1.1592673768100001,1.417453933974659,0.9556926331247864
2020-09-21 06:00:00,0.99832853,1.7220215354857942,1.1332391054979987,0.9970016529000001,0.9223288894300001,0.9540718619127997,1.0849636394700002,1.0411938497,1.5278305711746594,1.0036807831247863
2020-09-21 12:00:00,0.99832853,1.8060070909695785,1.1683402610979985,0.9969020026000002,0.9505886734300002,0.9225515277297996,1.0849636394700002,0.9747455444,1.582910358174659,1.0387415131247861
2020-09-21 18:00:00,0.99832853,1.809554740969578,1.1772851207979984,0.9966030517000002,0.9465616542100002,0.9157115446967996,1.0849636394700002,0.9614558833400001,1.5660879601746593,1.0389373831247863
